MOVETO,180.0000,60.0000,-45.0000
LINETO,180.0000,60.0000,-55.0000
LINETO,300.0000,60.0000,-55.0000
LINETO,300.0000,-60.0000,-55.0000
LINETO,180.0000,-60.0000,-55.0000
LINETO,180.0000,60.0000,-55.0000
MOVETO,184.3688,34.9411,-45.0000
LINETO,184.3688,34.9411,-55.0000
LINETO,187.4014,34.9774,-55.0000
LINETO,187.5278,28.2798,-55.0000
LINETO,187.6454,34.9489,-55.0000
LINETO,190.6780,34.9472,-55.0000
LINETO,184.3688,34.9411,-55.0000
MOVETO,191.5287,31.0092,-45.0000
LINETO,191.5287,31.0092,-55.0000
LINETO,191.6487,28.2789,-55.0000
LINETO,191.7714,31.0650,-55.0000
LINETO,195.6548,31.0632,-55.0000
LINETO,195.7815,28.2805,-55.0000
LINETO,195.7887,33.7294,-55.0000
LINETO,195.6548,31.1962,-55.0000
LINETO,191.8134,31.1913,-55.0000
LINETO,191.6449,33.7380,-55.0000
LINETO,191.5287,31.0092,-55.0000
MOVETO,197.5965,31.0092,-45.0000
LINETO,197.5965,31.0092,-55.0000
LINETO,197.5965,28.2814,-55.0000
LINETO,199.7661,28.3783,-55.0000
LINETO,197.8392,28.3788,-55.0000
LINETO,197.8392,33.6396,-55.0000
LINETO,199.7661,33.6401,-55.0000
LINETO,197.5965,33.7370,-55.0000
LINETO,197.5965,31.0092,-55.0000
MOVETO,198.3003,31.1063,-45.0000
LINETO,198.3003,31.1063,-55.0000
LINETO,199.1764,31.1263,-55.0000
LINETO,198.3003,31.1063,-55.0000
MOVETO,204.9991,31.0092,-45.0000
LINETO,204.9991,31.0092,-55.0000
LINETO,204.9991,28.2829,-55.0000
LINETO,206.7353,28.5240,-55.0000
LINETO,208.0488,29.7560,-55.0000
LINETO,208.3112,31.3507,-55.0000
LINETO,207.8218,32.6002,-55.0000
LINETO,206.5830,33.5628,-55.0000
LINETO,205.0177,33.7397,-55.0000
LINETO,204.9991,31.0320,-55.0000
LINETO,206.3658,33.4775,-55.0000
LINETO,207.6056,32.5750,-55.0000
LINETO,208.0783,31.1875,-55.0000
LINETO,207.9365,30.0423,-55.0000
LINETO,207.3171,29.1068,-55.0000
LINETO,206.3406,28.5318,-55.0000
LINETO,205.2418,28.4077,-55.0000
LINETO,205.2418,33.6169,-55.0000
LINETO,206.3462,33.4849,-55.0000
MOVETO,209.6106,31.0092,-45.0000
LINETO,209.6106,31.0092,-55.0000
LINETO,209.6106,28.2814,-55.0000
LINETO,211.7802,28.3783,-55.0000
LINETO,209.8533,28.3788,-55.0000
LINETO,209.8533,33.6396,-55.0000
LINETO,211.7802,33.6401,-55.0000
LINETO,209.6106,33.7370,-55.0000
LINETO,209.6106,31.0092,-55.0000
MOVETO,210.3145,31.1063,-45.0000
LINETO,210.3145,31.1063,-55.0000
LINETO,211.1905,31.1263,-55.0000
LINETO,210.3145,31.1063,-55.0000
MOVETO,213.6396,30.9485,-45.0000
LINETO,213.6396,30.9485,-55.0000
LINETO,212.3755,28.2793,-55.0000
LINETO,213.5378,30.3418,-55.0000
LINETO,216.6028,30.3373,-55.0000
LINETO,217.8263,28.2945,-55.0000
LINETO,215.0872,33.6170,-55.0000
LINETO,213.6603,30.9890,-55.0000
LINETO,215.8033,31.9631,-55.0000
LINETO,216.5262,30.5328,-55.0000
LINETO,213.6154,30.5231,-55.0000
LINETO,215.0222,33.3751,-55.0000
LINETO,215.7876,31.9922,-55.0000
MOVETO,218.7122,31.0092,-45.0000
LINETO,218.7122,31.0092,-55.0000
LINETO,218.7122,28.2829,-55.0000
LINETO,220.4484,28.5240,-55.0000
LINETO,221.7619,29.7560,-55.0000
LINETO,222.0243,31.3507,-55.0000
LINETO,221.5350,32.6002,-55.0000
LINETO,220.2962,33.5628,-55.0000
LINETO,218.7308,33.7397,-55.0000
LINETO,218.7122,31.0320,-55.0000
LINETO,220.0790,33.4775,-55.0000
LINETO,221.3187,32.5750,-55.0000
LINETO,221.7914,31.1875,-55.0000
LINETO,221.6497,30.0423,-55.0000
LINETO,221.0302,29.1068,-55.0000
LINETO,220.0537,28.5318,-55.0000
LINETO,218.9549,28.4077,-55.0000
LINETO,218.9549,33.6169,-55.0000
LINETO,220.0593,33.4849,-55.0000
MOVETO,227.2071,31.0092,-45.0000
LINETO,227.2071,31.0092,-55.0000
LINETO,227.3307,28.2790,-55.0000
LINETO,227.4498,33.5937,-55.0000
LINETO,228.6603,33.3535,-55.0000
LINETO,229.0862,32.8389,-55.0000
